biz_date,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index,
2016-07-08,44.62,2405,1358.4,3192.28,
2016-07-11,44.74,2406,1356.6,3203.33,
2016-07-12,46.09,2506,1335.3,3273.18,
2016-07-13,44.78,2554,1343.6,3282.87,
2016-07-14,46.1,2507,1332.2,3276.76,
2016-07-15,46.55,2510,1327.4,3276.28,
2016-07-18,45.71,2414,1329.3,3262.02,
2016-07-19,45.75,2307,1332.3,3248.23,
2016-07-20,45.98,2303,1319.3,3237.61,
2016-07-21,45.6,2371,1331,3252.52,
2016-07-22,44.14,2326,1323.4,3225.16,
2016-07-25,43.77,2342,1327.2,3230.89,
2016-07-26,43.63,2346,1328.3,3269.59,
2016-07-27,42.99,2409,1334.5,3218.24,
2016-07-28,41.9,2477,1341.2,3221.14,
2016-07-29,41.62,2433,1357.5,3203.93,
2016-08-01,40.26,2493,1359.6,3176.81,
2016-08-02,40.3,2501,1372.6,3189.05,
2016-08-03,40.72,2494,1364.7,3193.51,
2016-08-04,41.7,2451,1367.4,3201.29,
2016-08-05,42.01,2526,1344.4,3205.11,
2016-08-08,43.63,2583,1341.3,3234.18,
2016-08-09,43.66,2587,1346.7,3256.98,
2016-08-10,42.69,2587,1351.9,3243.34,
2016-08-11,44.4,2570,1350,3233.36,
2016-08-12,45.49,2575,1343.2,3294.23,
2016-08-15,47.24,2550,1347.5,3393.42,
2016-08-16,48.29,2642,1356.9,3378.25,
2016-08-17,48.68,2571,1348.8,3373.05,
2016-08-18,49.8,2544,1357.2,3364.49,
2016-08-19,49.7,2540,1346.2,3365.02,
2016-08-22,48.55,2572,1343.4,3336.79,
2016-08-23,49.24,2597,1346.1,3341.83,
2016-08-24,48.11,2590,1329.7,3329.86,
2016-08-25,49.1,2547,1324.6,3308.97,
2016-08-26,49.54,2533,1325.9,3307.09,
2016-08-29,,2476,1327.1,3307.78,
2016-08-30,47.68,2445,1316.5,3311.99,
2016-08-31,46.27,2417,1311.4,3327.79,
2016-09-01,44.9,2387,1317.1,3301.58,
2016-09-02,45.84,2435,1326.7,3314.11,
2016-09-05,46.8,2446,,3319.68,
2016-09-06,46.21,2430,1354,3342.63,
2016-09-07,46.8,2356,1349.2,3340.82,
2016-09-08,49.3,2340,1341.6,3339.56,
2016-09-09,48.3,2328,1334.5,3318.04,
2016-09-12,47.91,2291,1325.6,3262.6,
2016-09-13,46.57,2269,1323.7,3260.33,
2016-09-14,45.94,2259,1326.1,3238.73,
2016-09-15,46.3,,1326.1,,
2016-09-16,45.81,,1318,,
2016-09-19,46.57,2235,1317.8,3263.12,
2016-09-20,45.64,2266,1318.2,3257.4,
2016-09-21,46.55,2258,1331.4,3266.64,
2016-09-22,47.3,2300,1344.7,3291.12,
2016-09-23,46.86,2302,1341.7,3275.67,
2016-09-26,46.61,2324,1344.1,3220.28,
2016-09-27,44.89,2273,1330.4,3240.75,
2016-09-28,45.2,2275,1323.7,3230.89,
2016-09-29,48.4,2307,1326,3244.39,
2016-09-30,,2258,1317.1,3253.28,
2016-10-03,48.17,,1312.7,,
2016-10-04,49.04,,1269.7,,
2016-10-05,49.76,,1268.6,,
2016-10-06,,,1253,,
2016-10-07,50.3,,1251.9,,
2016-10-10,51.37,2247,1260.4,3293.87,
2016-10-11,50.46,2317,1255.9,3306.56,
2016-10-12,,2335,1253.8,3300.01,
2016-10-13,49.8,2342,1257.6,3302.65,
2016-10-14,49.79,2387,1255.5,3305.85,
2016-10-17,49.99,2434,1256.6,3277.88,
2016-10-18,50.09,2421,1262.9,3321.33,
2016-10-19,51.62,2471,1269.9,3316.24,
2016-10-20,50.1,2479,1267.5,3318.6,
2016-10-21,,2456,1267.7,3327.74,
2016-10-24,49.56,2469,1263.7,3367.58,
2016-10-25,49.08,2561,1273.6,3367.45,
2016-10-26,48.91,2528,1266.6,3354.8,
2016-10-27,49.2,2522,1269.5,3345.7,
2016-10-28,48.92,2554,1276.8,3340.13,
2016-10-31,46.62,2585,1273.1,3336.28,
2016-11-01,45.98,2612,1288,3359.05,
2016-11-02,44.18,2628,1308.2,3333.35,
2016-11-03,44,2654,1303.3,3365.09,
2016-11-04,43.11,2729,1304.5,3354.17,
2016-11-07,43.14,2825,1279.4,3356.59,
2016-11-08,43.74,2844,1274.5,3371.12,
2016-11-09,43.76,2975,1273.5,3353.05,
2016-11-10,43.8,2993,1266.4,3390.61,
2016-11-11,42.46,3063,1224.3,3417.22,
2016-11-14,41.91,2983,1221.7,3430.25,
2016-11-15,44.41,2929,1224.5,3429.87,
2016-11-16,45.11,2779,1223.9,3429.59,
2016-11-17,44.6,2777,1216.9,3436.54,
2016-11-18,44.44,2769,1208.7,3417.46,
2016-11-21,47.07,2737,1209.8,3441.11,
2016-11-22,47.08,2858,1211.2,3468.36,
2016-11-23,47.53,2926,1189.3,3474.73,
2016-11-24,47.7,2976,,3488.74,
2016-11-25,46.36,3164,1181,3521.3,
2016-11-28,47.69,3314,1193.8,3535.08,
2016-11-29,45.79,3198,1190.8,3564.04,
2016-11-30,49.08,3021,1173.9,3538,
2016-12-01,52.4,3124,1169.4,3565.04,
2016-12-02,52.52,3101,1177.8,3528.95,
2016-12-05,53.45,3163,1176.5,3469.41,
2016-12-06,52.38,3214,1170.1,3459.15,
2016-12-07,51.9,3372,1177.5,3475.75,
2016-12-08,52,3348,1172.4,3470.14,
2016-12-09,52.44,3305,1161.9,3493.7,
2016-12-12,54.28,3487,1165.8,3409.18,
2016-12-13,54.08,3473,1159,3405.04,
2016-12-14,53.65,3388,1163.7,3378.95,
2016-12-15,52.2,3390,1129.8,3340.43,
2016-12-16,53.93,3357,1137.4,3346.03,
2016-12-19,54.11,3239,1142.7,3328.98,
2016-12-20,55.06,3161,1133.6,3309.06,
2016-12-21,54.13,3151,1133.2,3338.54,
2016-12-22,54.2,3093,1130.7,3335.67,
2016-12-23,53.64,3005,1133.6,3307.6,
2016-12-26,,2903,,3322.4,
2016-12-27,,2936,1138.8,3316.39,
2016-12-28,55.41,3029,1140.9,3301.89,
2016-12-29,55.3,2951,1158.1,3297.76,
2016-12-30,54.94,2894,1151.7,3310.08,
2017-01-03,54.86,2914,1162,3342.23,
2017-01-04,54.48,2903,1165.3,3368.31,
2017-01-05,54.8,2962,1181.3,3367.79,
2017-01-06,,2942,1173.4,3347.67,
2017-01-09,54.22,2974,1184.9,3363.9,
2017-01-10,53.21,3114,1185.5,3358.27,
2017-01-11,53.82,3166,1196.6,3334.5,
2017-01-12,54.9,3222,1199.8,3317.62,
2017-01-13,54.5,3197,1196.2,3319.91,
2017-01-16,,3353,1202.6,3319.45,
2017-01-17,54.77,3306,1212.9,3326.36,
2017-01-18,,3282,1212.1,3339.37,
2017-01-19,53.3,3252,1201.5,3329.29,
2017-01-20,54.7,3244,1204.9,3354.89,
2017-01-23,54.83,3177,1215.6,3364.08,
2017-01-24,55,3287,1210.8,3364.45,
2017-01-25,54.9,3292,1200.5,3375.9,
2017-01-26,55.9,3348,1192.5,3387.96,
2017-01-27,54.9,,1191.1,,
2017-01-30,54.9,,1196,,
2017-01-31,55.7,,1211.4,,
2017-02-01,55.8,,1208.3,,
2017-02-02,56.2,,1219.4,,
2017-02-03,56.2,3173,1220.8,3364.49,
2017-02-06,55.1,3092,1232.1,3373.21,
2017-02-07,54,3141,1236.1,3365.68,
2017-02-08,54.4,3210,1239.5,3383.29,
2017-02-09,54.3,3238,1236.8,3396.29,
2017-02-10,55.6,3317,1235.9,3413.49,
2017-02-13,54.4,3417,1225.8,3436.28,
2017-02-14,55.2,3415,1225.4,3435.8,
2017-02-15,54.7,3419,1233.1,3421.71,
2017-02-16,54.3,3436,1241.6,3440.93,
2017-02-17,54.4,3464,1239.1,3421.44,
2017-02-20,55.1,3528,,3471.39,
2017-02-21,56.3,3598,1238.9,3482.82,
2017-02-22,55.1,3538,1233.3,3489.76,
2017-02-23,56.1,3509,1251.4,3473.32,
2017-02-24,55.3,3432,1258.3,3473.85,
2017-02-27,55.3,3601,1258.8,3446.22,
2017-02-28,54.3,3556,1253.9,3452.81,
2017-03-01,53.3,3527,1250,3458.44,
2017-03-02,54.1,3562,1232.9,3435.1,
2017-03-03,54.1,3499,1226.5,3427.86,
2017-03-06,54.6,3493,1225.5,3446.48,
2017-03-07,54.9,3479,1216.1,3453.96,
2017-03-08,53.8,3451,1209.4,3448.73,
2017-03-09,50.8,3378,1203.2,3426.94,
2017-03-10,50.7,3406,1201.4,3427.89,
2017-03-13,50.2,3490,1203.1,3458.1,
2017-03-14,49.2,3579,1202.6,3456.69,
2017-03-15,50.5,3650,1200.7,3463.64,
2017-03-16,50.5,3614,1227.1,3481.51,
2017-03-17,50.7,3584,1230.2,3445.81,
2017-03-20,50.7,3604,1234,3449.61,
2017-03-21,50.2,3510,1246.5,3466.35,
2017-03-22,49.6,3153,1249.7,3450.05,
2017-03-23,,3158,1250.1,3461.98,
2017-03-24,50,3148,1251.7,3489.6,
2017-03-27,50,3039,1258.8,3478.04,
2017-03-28,50.8,3075,1258.8,3469.81,
2017-03-29,51.4,3143,1256.8,3465.19,
2017-03-30,52.2,3148,1248,3436.76,
2017-03-31,51.9,3156,1251.2,3456.05,
2017-04-03,52.1,,1254,,
2017-04-04,53.2,,1258.4,,
2017-04-05,53.5,3238,1248.5,3503.89,
2017-04-06,53.6,3181,1253.3,3514.05,
2017-04-07,54.1,3037,1257.3,3517.46,
2017-04-10,55,3013,1253.9,3505.14,
2017-04-11,54.7,3001,1274.2,3517.33,
2017-04-12,54.8,2911,1278.1,3509.44,
2017-04-13,54.9,2935,1288.5,3514.57,
2017-04-14,,2944,,3486.5,
2017-04-17,,2910,1291.9,3479.94,
2017-04-18,53.5,2850,1294.1,3462.74,
2017-04-19,52.9,2845,1283.4,3445.88,
2017-04-20,51.4,2832,1283.8,3461.55,
2017-04-21,50.5,2933,1289.1,3466.79,
2017-04-24,50.2,2883,1277.5,3431.26,
2017-04-25,50.4,2937,1267.2,3440.97,
2017-04-26,51,2992,1264.2,3445.18,
2017-04-27,49.5,2988,1265.9,3446.72,
2017-04-28,50.4,3080,1268.3,3439.75,
2017-05-01,,,1255.5,,
2017-05-02,49.7,3133,1257,3426.58,
2017-05-03,48.9,3120,1248.5,3413.13,
2017-05-04,47.5,2976,1228.6,3404.39,
2017-05-05,47.7,2929,1226.9,3382.55,
2017-05-08,47.1,2989,1227.1,3358.81,
2017-05-09,47.4,3002,1216.1,3352.53,
2017-05-10,48.8,3061,1218.9,3337.7,
2017-05-11,49.7,3012,1224.2,3356.65,
2017-05-12,49.5,2984,1227.7,3385.38,
2017-05-15,51.4,3002,1230,3399.19,
2017-05-16,51.2,2986,1236.4,3428.65,
2017-05-17,51.6,3087,1258.7,3409.97,
2017-05-18,51.8,3121,1252.8,3398.11,
2017-05-19,52.8,3220,1253.6,3403.85,
2017-05-22,53.4,3345,1261.4,3411.24,
2017-05-23,53.4,3312,1255.5,3424.19,
2017-05-24,53.5,3246,1253.1,3424.17,
2017-05-25,52.6,3256,1259.8,3485.66,
2017-05-26,51.2,3206,1271.4,3480.43,
2017-05-29,,,1270.4,,
2017-05-30,50.6,,1265.7,,
2017-05-31,49.3,3181,1275.4,3492.88,
2017-06-01,50.1,3095,1270.1,3497.74,
2017-06-02,48.9,3049,1280.2,3486.51,
2017-06-05,48,2969,1282.7,3468.75,
2017-06-06,48.2,2955,1297.5,3492.88,
2017-06-07,47.2,2956,1293.2,3533.87,
2017-06-08,,2976,1279.5,3560.98,
2017-06-09,47,2998,1271.4,3576.17,
2017-06-12,47.4,3027,1268.9,3574.39,
2017-06-13,46.8,2985,1268.6,3582.27,
2017-06-14,45.6,3017,1275.9,3535.3,
2017-06-15,45.8,3088,1254.6,3528.79,
2017-06-16,46,3115,1256.5,3518.76,
2017-06-19,46.1,3148,1246.7,3553.67,
2017-06-20,44.3,3112,1243.5,3546.49,
2017-06-21,44.6,3055,1245.8,3587.96,
2017-06-22,44.7,3081,1249.4,3590.34,
2017-06-23,44.5,3066,1256.4,3622.88,
2017-06-26,44.6,3121,1246.4,3668.09,
2017-06-27,46.2,3181,1246.9,3674.72,
2017-06-28,46.5,3266,1249.1,3646.17,
2017-06-29,47.1,3300,1245.8,3668.83,
2017-06-30,47.4,3311,1242.3,3666.8,
2017-07-03,49,3380,1219.2,3650.85,
2017-07-04,49.3,3380,1219.2,3619.98,
2017-07-05,47.6,3427,1221.7,3659.68,
2017-07-06,48.6,3387,1223.3,3660.1,
2017-07-07,46.5,3389,1209.7,3655.93,
2017-07-10,46.8,3444,1213.2,3653.69,
2017-07-11,46.5,3538,1214.7,3670.81,
2017-07-12,47,3585,1219.1,3658.82,
2017-07-13,47.9,3616,1217.3,3686.92,
2017-07-14,48,3560,1227.5,3703.09,
2017-07-17,48,3633,1233.7,3663.56,
2017-07-18,47.8,3606,1241.9,3667.18,
2017-07-19,48.6,3661,1242,3729.75,
2017-07-20,48.7,3564,1245.5,3747.88,
2017-07-21,47.9,3509,1261,3728.6,
2017-07-24,48,3504,1260.7,3743.47,
2017-07-25,49.4,3558,1258.5,3719.56,
2017-07-26,50.1,3588,1255.6,3705.39,
2017-07-27,50.7,3548,1266.5,3712.19,
2017-07-28,51.7,3561,1275.3,3721.89,
2017-07-31,51.8,3694,1273.4,3737.87,
2017-08-01,50.9,3711,1279.4,3770.38,
2017-08-02,52.2,3732,1278.4,3760.85,
2017-08-03,52.9,3762,1274.4,3727.83,
2017-08-04,52.5,3854,1264.6,3707.58,
2017-08-07,51.5,3946,1264.7,3726.79,
2017-08-08,52.1,3906,1262.6,3732.21,
2017-08-09,52,3946,1279.3,3731.04,
2017-08-10,52.4,3977,1290.1,3715.92,
2017-08-11,51.5,3891,1294,3647.35,
2017-08-14,51.2,3838,1290.4,3694.68,
2017-08-15,49.8,3730,1279.7,3706.06,
2017-08-16,50.3,3723,1282.9,3701.42,
2017-08-17,50.1,3816,1292.4,3721.28,
2017-08-18,,3831,1291.6,3724.67,
2017-08-21,51.6,3956,1296.7,3740.99,
2017-08-22,51.9,3921,1291,3752.3,
2017-08-23,52.1,3766,1294.7,3756.09,
2017-08-24,51.9,3843,1292,3734.65,
2017-08-25,52.1,3948,1297.9,3795.75,
2017-08-28,,3866,1315.3,3842.71,
2017-08-29,51.8,3892,1318.9,3834.54,
2017-08-30,51.9,3849,1314.1,3834.3,
2017-08-31,52.7,3857,1322.2,3822.09,
2017-09-01,53,4017,1330.4,3830.54,
2017-09-04,52.7,4099,1340.7,3845.62,
2017-09-05,53.8,4093,1344.5,3857.05,
2017-09-06,54.7,4040,1339,3849.45,
2017-09-07,54,3978,1350.3,3829.87,
2017-09-08,54.4,3960,1351.2,3825.99,
2017-09-11,54,3906,1335.7,3825.65,
2017-09-12,55,3919,1332.7,3837.93,
2017-09-13,55.9,3945,1328,3842.61,
2017-09-14,56.7,3877,1329.3,3829.96,
2017-09-15,56.6,3817,1325.2,3831.3,
2017-09-18,55.4,3791,1310.8,3843.14,
2017-09-19,56.1,3785,1310.6,3832.12,
2017-09-20,57,3759,1316.4,3842.44,
2017-09-21,57.2,3704,1294.8,3837.82,
2017-09-22,57.7,3582,1297.5,3837.73,
2017-09-25,59.3,3588,1311.5,3817.79,
2017-09-26,59.2,3620,1301.7,3820.78,
2017-09-27,58.8,3652,1287.8,3821.2,
2017-09-28,58.4,3608,1288.7,3822.54,
2017-09-29,57.2,3630,1284.8,3836.5,
2017-10-02,55.8,,1275.8,,
2017-10-03,56.3,,1274.6,,
2017-10-04,56.2,,1276.8,,
2017-10-05,57.2,,1273.2,,
2017-10-06,55.2,,1274.9,,
2017-10-09,55.4,3732,1285,3882.21,
2017-10-10,56.5,3588,1293.8,3889.86,
2017-10-11,55.8,3577,1288.9,3902.69,
2017-10-12,55.3,3597,1296.5,3912.95,
2017-10-13,56.5,3738,1304.6,3921,
2017-10-16,57.5,3798,1303,3913.45,
2017-10-17,57.3,3762,1286.2,3913.07,
2017-10-18,57.7,3730,1283,3944.16,
2017-10-19,57.5,3609,1290,3931.25,
2017-10-20,57.6,3700,1280.5,3926.85,
2017-10-23,57.7,3702,1280.9,3930.8,
2017-10-24,57.8,3743,1278.3,3959.4,
2017-10-25,52.9,3740,1279,3976.95,
2017-10-26,58.8,3661,1269.6,3993.58,
2017-10-27,60.3,3609,1271.8,4021.97,
2017-10-30,60.4,3592,1277.7,4009.72,
2017-10-31,60.9,3610,1270.5,4006.72,
2017-11-01,60.9,3617,1277.3,3996.62,
2017-11-02,60.5,3644,1278.1,3997.13,
2017-11-03,61.3,3626,1269.2,3992.7,
2017-11-06,64.1,3709,1281.6,4020.89,
2017-11-07,64,3706,1275.8,4054.25,
2017-11-08,64,3738,1283.7,4048.01,
2017-11-09,64.5,3785,1287.5,4075.9,
2017-11-10,64.2,3780,1274.2,4111.91,
2017-11-13,63,3778,1278.9,4128.07,
2017-11-14,61,3802,1282.9,4099.35,
2017-11-15,61.3,3702,1277.7,4073.67,
2017-11-16,61.1,3694,1278.2,4105.01,
2017-11-17,61.9,3644,1296.5,4120.85,
2017-11-20,61.4,3672,1275.3,4143.83,
2017-11-21,62,3749,1281.7,4217.7,
2017-11-22,62.6,3796,1292.2,4227.57,
2017-11-23,62.9,3831,1296.8,4102.4,
2017-11-24,63.4,3805,1291.8,4104.2,
2017-11-27,63.2,3855,1298.9,4049.95,
2017-11-28,63.7,3865,1299.2,4055.82,
2017-11-29,63.3,3913,1286.2,4053.75,
2017-11-30,63.2,4010,1276.7,4006.1,
2017-12-01,64.5,3967,1282.3,3998.14,
2017-12-04,63.4,4069,1277.7,4018.86,
2017-12-05,63.3,4046,1264.9,4040.17,
2017-12-06,62.1,3932,1266.1,4015.82,
2017-12-07,62.6,3862,1253.1,3971.06,
2017-12-08,64,3865,1248.4,4003.38,
2017-12-11,65.2,3923,1246.9,4069.5,
2017-12-12,64.7,3923,1241.7,4016.02,
2017-12-13,63.3,3847,1248.6,4050.09,
2017-12-14,63.6,3811,1257.1,4026.15,
2017-12-15,63.7,3814,1257.5,3980.86,
2017-12-18,63.8,3858,1265.5,3985.29,
2017-12-19,63.4,3811,1264.2,4035.33,
2017-12-20,64.4,3805,1269.6,4030.49,
2017-12-21,64.5,3837,1270.6,4067.85,
2017-12-22,64.3,3930,1278.8,4054.6,
2017-12-25,,3837,,4041.54,
2017-12-26,,3809,1287.5,4053.62,
2017-12-27,66.1,3807,1291.4,3991.21,
2017-12-28,66.1,3764,1297.2,4018.9,
2017-12-29,66.5,3798,1309.3,4030.85,
2018-01-02,66.6,3842,1316.1,4087.4,
2018-01-03,68.1,3839,1318.5,4111.39,
2018-01-04,68.7,3812,1321.6,4128.81,
2018-01-05,68.2,3784,1322.3,4138.75,
2018-01-08,68.3,3767,1320.4,4160.16,
2018-01-09,69.1,3820,1313.7,4189.3,
2018-01-10,69.9,3840,1319.3,4207.81,
2018-01-11,70.7,3844,1322.5,4205.59,
2018-01-12,69.9,3797,1334.9,4225,
2018-01-15,70.5,3785,,4225.24,
2018-01-16,69.7,3816,1337.1,4258.47,
2018-01-17,69.4,3821,1339.2,4248.12,
2018-01-18,69.5,3846,1327.2,4271.42,
2018-01-19,68.6,3887,1333.1,4285.4,
2018-01-22,69.5,3932,1331.9,4336.6,
2018-01-23,70,3901,1336.7,4382.61,
2018-01-24,69.9,3931,1361.4,4389.89,
2018-01-25,70.6,3965,1368,4365.08,
2018-01-26,70,3941,1357.2,4381.3,
2018-01-29,68.6,3945,1345.1,4302.02,
2018-01-30,68,3918,1340,4256.1,
2018-01-31,68.1,3906,1343.1,4275.9,
2018-02-01,68.5,3945,1347.9,4245.9,
2018-02-02,67.6,3955,1337.3,4271.23,
2018-02-05,67.9,3947,1336.5,4274.15,
2018-02-06,66.7,3946,1329.5,4148.89,
2018-02-07,65.7,3945,1314.6,4050.5,
2018-02-08,64.1,3934,1319,4012.05,
2018-02-09,63,3905,1315.7,3840.65,
2018-02-12,62.4,3913,1326.4,3890.1,
2018-02-13,61.5,3923,1330.4,3935.63,
2018-02-14,62.5,3937,1358,3966.96,
2018-02-15,63,,1355.3,,
2018-02-16,64.1,,1356.2,,
2018-02-19,64.9,,,,
2018-02-20,64.3,,1331.2,,
2018-02-21,64.8,,1332.1,,
2018-02-22,65.9,3880,1332.7,4052.73,
2018-02-23,66.4,3908,1330.3,4071.09,
2018-02-26,67.6,4017,1332.8,4118.42,
2018-02-27,67.2,4013,1318.6,4058.98,
2018-02-28,65.7,4017,1317.9,4023.64,
2018-03-01,64.1,4038,1305.2,4049.09,
2018-03-02,,4006,1323.4,4016.46,
2018-03-05,65.9,3970,1319.9,4018.1,
2018-03-06,65.6,3964,1335.2,4066.56,
2018-03-07,65.3,3930,1327.6,4036.65,
2018-03-08,64,3841,1321.7,4077.6,
2018-03-09,65.3,3725,1324,4108.87,
2018-03-12,64.4,3717,1320.8,4127.67,
2018-03-13,64.1,3709,1327.1,4091.25,
2018-03-14,63.5,3708,1325.6,4073.34,
2018-03-15,63.7,3746,1317.8,4096.16,
2018-03-16,64.6,3740,1312.3,4056.42,
2018-03-19,65,3661,1317.8,4074.25,
2018-03-20,66.1,3632,1311.9,4077.7,
2018-03-21,68.3,3639,1321.5,4061.05,
2018-03-22,68.2,3623,1333.2,4020.35,
2018-03-23,69,3414,1355.7,3904.94,
2018-03-26,68.7,3364,1360.9,3879.89,
2018-03-27,68.6,3225,1347.9,3913.27,
2018-03-28,68.1,3233,1330,3842.72,
2018-03-29,67.3,3260,1327.3,3894.05,
2018-03-30,,3334,,3898.5,
2018-04-02,,3370,1346.9,3886.92,
2018-04-03,67,3353,1337.3,3862.48,
2018-04-04,66.5,3342,1340.2,3854.86,
2018-04-05,67.2,,1328.5,,
2018-04-06,66.5,,1336.1,,
2018-04-09,67.9,3362,1340.1,3852.93,
2018-04-10,70.3,3423,1345.9,3927.17,
2018-04-11,72.5,3414,1360,3938.34,
2018-04-12,71.5,3398,1341.9,3898.64,
2018-04-13,72.7,3434,1347.9,3871.14,
2018-04-16,71.9,3390,1350.7,3808.86,
2018-04-17,71.9,3400,1349.5,3748.64,
2018-04-18,73.4,3457,1353.5,3766.28,
2018-04-19,75,3496,1348.8,3811.84,
2018-04-20,73.9,3466,1338.3,3760.85,
2018-04-23,74.3,3524,1324,3766.33,
2018-04-24,75.3,3571,1333,3843.49,
2018-04-25,74,3566,1322.8,3828.7,
2018-04-26,74.8,3555,1317.9,3755.49,
2018-04-27,74.4,3577,1323.4,3756.88,
2018-04-30,75.1,,1319.2,,
2018-05-01,74.4,,1306.8,,
2018-05-02,73.1,3678,1305.6,3763.65,
2018-05-03,73.6,3687,1312.7,3793,
2018-05-04,74.6,3667,1314.7,3774.6,
2018-05-07,,3655,1314.1,3834.19,
2018-05-08,74.3,3650,1313.7,3878.68,
2018-05-09,77.3,3589,1313,3871.62,
2018-05-10,77.2,3595,1322.3,3893.06,
2018-05-11,77.3,3661,1320.7,3872.84,
2018-05-14,78.1,3669,1318.2,3909.29,
2018-05-15,78.8,3668,1290.3,3924.1,
2018-05-16,78.2,3673,1291.5,3892.84,
2018-05-17,80.3,3675,1289.4,3864.05,
2018-05-18,78.41,3640,1291.3,3903.06,
2018-05-21,78.57,3614,1290.9,3921.24,
2018-05-22,80.21,3578,1292,3906.21,
2018-05-23,78.78,3531,1294.8,3854.58,
2018-05-24,79.02,3553,1309.8,3827.22,
2018-05-25,76.41,3573,1309,3816.5,
2018-05-28,,3596,1309,3833.26,
2018-05-29,,3622,1304.1,3804.01,
2018-05-30,75.93,3642,1306.5,3723.37,
2018-05-31,76.45,3680,1304.7,3802.38,
2018-06-01,74.86,3747,1299.3,3770.59,
2018-06-04,73.74,3728,1297.3,3807.58,
2018-06-05,73.17,3709,1302.2,3845.32,
2018-06-06,73.63,3753,1301.4,3837.35,
2018-06-07,75.53,3828,1303,3831.01,
2018-06-08,75.02,3802,1302.7,3779.62,
2018-06-11,75.02,3784,1303.2,3779.98,
2018-06-12,75.88,3823,1299.4,3825.95,
2018-06-13,74.89,3866,1301.3,3788.34,
2018-06-14,74.82,3886,1308.3,3773.37,
2018-06-15,74.82,3877,1278.5,3753.43,
2018-06-18,73.48,,1280.1,,
2018-06-19,73.51,3797,1278.6,3621.12,
2018-06-20,73.62,3798,1274.5,3635.44,
2018-06-21,72.41,3807,1270.5,3592.97,
2018-06-22,73.22,3762,1270.7,3608.9,
2018-06-25,72.91,3732,1268.9,3560.48,
2018-06-26,73.66,3679,1259.9,3531.11,
2018-06-27,76.25,3689,1256.1,3459.26,
2018-06-28,75.72,3742,1251,3423.53,
2018-06-29,77.88,3795,1254.5,3510.98,
2018-07-02,76.63,3773,1241.7,3407.96,
2018-07-03,75.89,3745,1253.5,3409.28,
2018-07-04,77.05,3790,1253.5,3363.75,
2018-07-05,76.99,3773,1258.8,3342.44,
2018-07-06,75.67,3766,1255.8,3365.12,
2018-07-09,76.81,3801,1259.6,3459.18,
2018-07-10,77.65,3868,1255.4,3467.52,
2018-07-11,75.12,3864,1244.4,3407.53,
2018-07-12,72.15,3955,1246.6,3481.06,
2018-07-13,74.25,3970,1241.2,3492.69,
2018-07-16,71.15,3964,1239.7,3472.09,
2018-07-17,70.69,3921,1227.3,3449.38,
2018-07-18,70.52,3942,1227.9,3431.32,
2018-07-19,72.14,3989,1224,3428.34,
2018-07-20,72.14,3981,1231.1,3492.89,
2018-07-23,73.6,4002,1225.6,3525.75,
2018-07-24,73.72,3995,1234.6,3581.71,
2018-07-25,73.96,4010,1241,3577.75,
2018-07-26,74.69,4004,1235.3,3536.25,
2018-07-27,74.91,4083,1232.7,3521.23,
2018-07-30,75.11,4129,1231.5,3515.08,
2018-07-31,74.44,4163,1233.6,3517.66,
2018-08-01,72.43,4190,1227.6,3447.39,
2018-08-02,73.13,4118,1220.1,3370.96,
2018-08-03,72.39,4175,1223.2,3315.28,
2018-08-06,72.58,4178,1217.7,3273.27,
2018-08-07,72.7,4242,1218.3,3368.87,
2018-08-08,70.45,4246,1221,3314.51,
2018-08-09,,4214,1219.9,3397.53,
2018-08-10,70.22,4233,1219,3405.02,
2018-08-13,71.88,4299,1198.9,3390.34,
2018-08-14,70.1,4338,1200.7,3372.91,
2018-08-15,68.76,4342,1185,3291.98,
2018-08-16,69.76,4136,1184,3276.73,
2018-08-17,70.52,4242,1184.2,3229.62,
2018-08-20,70.75,4363,1194.6,3267.25,
2018-08-21,71.18,4362,1200,3326.65,
2018-08-22,,4372,1203.3,3307.95,
2018-08-23,73.79,4305,1194,3320.03,
2018-08-24,74.48,4303,1213.3,3325.33,
2018-08-27,,4248,1216,3406.57,
2018-08-28,75.94,4228,1214.4,3400.17,
2018-08-29,75.91,4218,1211.5,3386.57,
2018-08-30,76.8,4123,1205,3351.09,
2018-08-31,77.4,4092,1206.7,3334.5,
2018-09-03,77.75,4081,,3321.82,
2018-09-04,77.51,4114,1199.1,3363.9,
2018-09-05,76.97,4080,1201.3,3298.14,
2018-09-06,75.56,4129,1204.3,3262.88,
2018-09-07,75.49,4217,1200.4,3277.64,
2018-09-10,76.61,4273,1199.8,3230.07,
2018-09-11,77.89,4136,1202.2,3224.21,
2018-09-12,79.18,4037,1210.9,3202.02,
2018-09-13,77.59,4059,1208.2,3236.57,
2018-09-14,77.79,4083,1201.1,3242.09,
2018-09-17,78.26,4110,1205.8,3204.92,
2018-09-18,79.09,4133,1202.9,3269.43,
2018-09-19,79.2,4166,1208.3,3312.48,
2018-09-20,78.75,4138,1211.3,3310.13,
2018-09-21,78.77,4139,1201.3,3410.49,
2018-09-24,80.9,,1204.4,,
2018-09-25,83.07,4090,1205.1,3379.8,
2018-09-26,80.85,4053,1199.1,3417.24,
2018-09-27,81.72,4044,1187.4,3403.59,
2018-09-28,82.58,3937,1196.2,3438.86,
