biz_date,treasury_bond_rate_1m,treasury_bond_rate_3m,treasury_bond_rate_6m,treasury_bond_rate_1y,treasury_bond_rate_3y,treasury_bond_rate_10y,cdb_rate_6m,cdb_rate_1y,cdb_rate_3y,cdb_rate_10y,loc_rate_6m,loc_rate_1y,loc_rate_3y,loc_rate_10y,cdi_rate_6m,cdi_rate_1y,cdi_rate_3y,cdi_rate_10y,com_rate_1m,com_rate_3m,com_rate_6m,com_rate_1y,com_rate_3y,com_rate_10y,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index,investment_real_estate_ratio,new_area_ratio,working_area_ratio,finish_area_ratio,saled_area_ratio,saled_amount_ratio,fixedinvestment_used,cpi,cpi_food,ppi,ppirm,energy_price_index,non-manufacturing_pmi,m2_ratio,credit_ratio,social finance_ratio
2019-11-12,2.2213,2.4951,2.558,2.6599,2.8964,3.255,2.5966,2.7745,3.1861,3.668,2.648,2.7899,3.0364,3.525,3.2407,3.2528,3.6605,4.4011,2.7183,3.1407,3.2189,3.2667,3.5897,4.2761,62.56,3415.0,1453.7,3903.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-13,2.2217,2.5164,2.6388,2.6978,2.8909,3.237,2.6466,2.7719,3.1815,3.6355,2.6988,2.8278,3.0309,3.507,3.2477,3.2551,3.6351,4.4013,2.7748,3.1599,3.2334,3.2672,3.5839,4.2721,62.32,3441.0,1463.3,3899.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-14,2.1218,2.5241,2.6511,2.6818,2.901,3.2555,2.6747,2.7835,3.1816,3.643,2.7411,2.8418,3.031,3.5255,3.242,3.2546,3.6355,4.4017,2.7585,3.1793,3.2335,3.274,3.5838,4.2708,62.62,3484.0,1473.4,3905.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-15,2.1407,2.5185,2.6508,2.6877,2.8881,3.2355,2.655,2.7799,3.166,3.6205,2.7408,2.8377,3.0181,3.5155,3.2808,3.2719,3.6389,4.4017,2.8441,3.1809,3.2534,3.3043,3.5806,4.2707,63.2,3538.0,1468.5,3877.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-18,1.9773,2.5005,2.6067,2.6622,2.8617,3.1993,2.6272,2.7514,3.1325,3.5707,2.6967,2.8122,3.0117,3.5093,3.2602,3.268,3.6128,4.3894,2.8013,3.1955,3.2534,3.3022,3.5599,4.2584,62.48,3555.0,1471.9,3907.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,1.9411,2.4719,2.5901,2.6473,2.848,3.1743,2.6044,2.7117,3.0413,3.5457,2.6701,2.7973,3.018,3.4843,3.2865,3.3146,3.6128,4.3949,2.7938,3.1874,3.2562,3.2995,3.5314,4.2639,62.19,3597.0,1474.3,3947.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-20,1.9377,2.4686,2.5884,2.6427,2.8421,3.1747,2.5944,2.6868,3.0314,3.5482,2.6584,2.8027,3.0221,3.4847,3.2781,3.3214,3.6115,4.3939,2.7318,3.1622,3.2554,3.2895,3.5053,4.2629,63.69,3671.0,1474.2,3907.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-21,1.8629,2.4556,2.56,2.6385,2.8187,3.1749,2.5882,2.6969,3.0313,3.5457,2.64,2.8085,3.0087,3.4849,3.2736,3.3064,3.5956,4.3865,2.7136,3.1622,3.2494,3.2792,3.4889,4.2555,64.47,3631.0,1463.6,3889.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-22,1.9048,2.4581,2.5614,2.6379,2.8154,3.1747,2.5844,2.6957,3.0363,3.5507,2.6214,2.7979,3.0154,3.4847,3.2612,3.2808,3.5951,4.39,2.6626,3.1377,3.2326,3.2572,3.4914,4.244,64.4,3644.0,1470.5,3849.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,1.9021,2.4708,2.5533,2.6471,2.8397,3.1875,2.5975,2.7074,3.0468,3.5882,2.6233,2.8071,3.0097,3.4775,3.2396,3.2827,3.5973,4.381,2.6876,3.1381,3.2255,3.2554,3.4782,4.235,64.62,3697.0,1463.8,3878.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-26,1.935,2.4511,2.5519,2.6515,2.8401,3.1675,2.5971,2.7176,3.0619,3.5708,2.6219,2.8115,3.0101,3.4575,3.2398,3.2805,3.5938,4.385,2.7046,3.1296,3.2282,3.2517,3.4825,4.239,65.27,3628.0,1467.4,3891.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27,1.9477,2.4749,2.5477,2.6369,2.8324,3.17,2.5965,2.7172,3.0569,3.5808,2.6477,2.8069,3.0024,3.46,3.2255,3.2817,3.5938,4.3855,2.7242,3.1407,3.2049,3.2354,3.485,4.2395,65.22,3609.0,1460.8,3875.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-28,1.8923,2.4388,2.5413,2.65,2.8354,3.165,2.6254,2.7161,3.0419,3.5718,2.6113,2.83,2.9854,3.445,3.2092,3.2821,3.5837,4.399,2.7746,3.1228,3.2112,3.2432,3.4727,4.253,65.0,3592.0,0.0,3862.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-29,2.0012,2.4335,2.5323,2.6431,2.832,3.165,2.6634,2.7221,3.0322,3.5683,2.6023,2.8331,2.982,3.445,3.1991,3.2815,3.5833,4.4138,2.7671,3.1029,3.2041,3.2304,3.4654,4.2678,63.23,3611.0,1472.7,3828.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-02,2.0258,2.4097,2.5495,2.6506,2.8504,3.2062,2.6915,2.7285,3.0503,3.6033,2.5995,2.8206,2.9704,3.4862,3.1997,3.2868,3.5545,4.3953,2.7657,3.1079,3.1986,3.2045,3.4834,4.2621,63.82,3619.0,1469.2,3836.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-03,2.0571,2.4435,2.5645,2.6365,2.8426,3.1746,2.6982,2.7267,3.0453,3.5784,2.6445,2.8365,2.9926,3.4546,3.2001,3.2542,3.5654,4.3956,2.8056,3.1078,3.1979,3.2043,3.4859,4.2624,63.36,3613.0,1484.4,3851.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-04,1.9985,2.4634,2.5404,2.6235,2.8357,3.1751,2.7013,2.7347,3.0428,3.5735,2.6204,2.8235,2.9857,3.4351,3.1933,3.2321,3.564,4.3992,2.8505,3.1081,3.1786,3.193,3.4757,4.266,65.67,3416.0,1480.2,3849.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,1.9703,2.4775,2.5465,2.6297,2.8445,3.1776,2.6924,2.7332,3.0331,3.575,2.5965,2.7997,2.9945,3.4376,3.2163,3.2445,3.5498,4.3882,2.8877,3.1091,3.1528,3.1882,3.4741,4.255,66.24,3428.0,1483.1,3879.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-06,2.059,2.454,2.5536,2.6414,2.8327,3.1751,2.7081,2.7276,3.0284,3.5885,2.6036,2.7914,2.9827,3.4151,3.2183,3.2417,3.5552,4.3959,2.917,3.0882,3.1721,3.1979,3.467,4.2627,67.14,3425.0,1465.1,3902.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09,2.2471,2.4427,2.569,2.6386,2.8412,3.1903,2.6939,2.7408,3.0389,3.5961,2.619,2.7886,2.9612,3.4303,3.2181,3.2374,3.5453,4.3984,2.9216,3.0902,3.1785,3.1979,3.4685,4.2651,67.11,3508.0,1464.9,3895.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,2.2523,2.4609,2.5608,2.636,2.835,3.1776,2.7096,2.7413,3.0389,3.5762,2.6208,2.786,2.965,3.4176,3.2217,3.2413,3.5576,4.4009,2.9021,3.0699,3.1529,3.1892,3.4747,4.2676,66.66,3514.0,1468.1,3900.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-11,2.2501,2.44,2.5658,2.6104,2.8268,3.1702,2.7133,2.7358,3.0394,3.5712,2.6358,2.7604,2.9668,3.3902,3.2211,3.2316,3.5576,4.4043,2.937,3.0901,3.1627,3.1848,3.4496,4.271,65.61,3531.0,1475.0,3902.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-12,2.2505,2.4107,2.5644,2.6104,2.8171,3.1652,2.6998,2.7202,3.0248,3.5737,2.6344,2.7604,2.9571,3.3852,3.2102,3.2276,3.5475,4.3893,2.9902,3.1049,3.1722,3.1847,3.4399,4.256,66.91,3520.0,1472.3,3891.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-13,2.3365,2.4131,2.5596,2.6135,2.8192,3.1828,2.6956,2.74,3.0146,3.5912,2.6296,2.7535,2.9492,3.3928,3.2085,3.2221,3.5424,4.3996,3.076,3.0988,3.1588,3.1805,3.4449,4.2663,67.76,3523.0,1481.2,3968.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,2.3374,2.4013,2.5255,2.6233,2.8168,3.1854,2.7047,2.7656,3.0176,3.5967,2.5955,2.7333,2.9368,3.3954,3.2148,3.2318,3.5424,4.3922,3.0889,3.0879,3.1624,3.1696,3.4416,4.2589,68.23,3508.0,1480.5,3987.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,2.3379,2.4143,2.5349,2.6306,2.8358,3.2133,2.7047,2.7656,3.0155,3.6248,2.5849,2.7306,2.9558,3.4233,3.2047,3.2425,3.5435,4.4016,3.0871,3.0973,3.1822,3.1821,3.4491,4.2534,68.44,3480.0,1480.6,4041.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18,2.3455,2.4207,2.552,2.6185,2.8055,3.2139,2.6959,2.7817,3.0157,3.6271,2.612,2.7185,2.9655,3.4239,3.205,3.2501,3.553,4.4066,3.0304,3.1065,3.1844,3.2025,3.4684,4.2584,68.78,3484.0,1478.7,4032.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,2.3345,2.4096,2.5137,2.5969,2.7945,3.2139,2.666,2.761,2.9994,3.6222,2.5937,2.6969,2.9345,3.4239,3.222,3.2502,3.554,4.4078,3.0827,3.1065,3.1926,3.2192,3.4835,4.2596,68.66,3505.0,1484.4,4027.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,2.2659,2.3504,2.5099,2.5795,2.7795,3.1808,2.6026,2.7007,2.9865,3.5887,2.5899,2.6795,2.9195,3.3908,3.2061,3.2494,3.5443,4.4011,3.0844,3.0977,3.2085,3.2211,3.497,4.2529,67.55,3517.0,1480.9,4017.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,2.2535,2.3038,2.49,2.5545,2.7841,3.1661,2.5232,2.6406,2.9477,3.5784,2.59,2.6545,2.9141,3.3761,3.2059,3.2422,3.5473,4.3962,3.0528,3.0972,3.1715,3.2212,3.4716,4.248,68.04,3537.0,1488.7,3967.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,2.0674,2.3176,2.3781,2.5008,2.7617,3.1535,2.4709,2.6062,2.9128,3.5752,2.5381,2.6308,2.9117,3.3635,3.1876,3.2326,3.5261,4.4019,3.0515,3.0671,3.1766,3.2253,3.4518,4.2537,68.85,3516.0,1504.8,3992.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,1.8471,2.2015,2.3431,2.4808,2.7685,3.1463,2.4359,2.5961,2.9217,3.5611,2.5031,2.6108,2.9185,3.3563,3.179,3.2149,3.5215,4.3919,3.0427,3.0471,3.1286,3.218,3.4578,4.2437,0.0,3502.0,0.0,3990.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,1.7146,2.2002,2.2559,2.3918,2.7452,3.1137,2.3487,2.5765,2.9104,3.5516,2.4359,2.5218,2.8952,3.3237,3.164,3.2249,3.5026,4.387,3.002,3.0267,3.0774,3.1861,3.4442,4.2388,0.0,3506.0,1514.4,4025.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,1.4365,2.0752,2.168,2.3788,2.7486,3.1292,2.3288,2.527,2.9052,3.5689,2.348,2.5088,2.8986,3.3392,3.1299,3.1953,3.5048,4.362,2.952,2.9586,3.0588,3.1761,3.4242,4.2138,69.52,3541.0,1518.1,4022.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,1.2359,2.0074,2.1268,2.3623,2.7514,3.1322,2.2218,2.5185,2.9123,3.5804,2.3068,2.4923,2.9014,3.3422,3.1465,3.1824,3.462,4.362,2.903,2.9587,3.0451,3.1688,3.4142,4.2138,68.64,3546.0,1518.6,4081.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,1.2626,2.0074,2.166,2.3631,2.7321,3.1365,2.1767,2.4979,2.9159,3.5767,2.346,2.4931,2.8821,3.3465,3.0998,3.1824,3.4872,4.3702,2.896,2.9291,3.024,3.1758,3.4042,4.2039,67.04,3561.0,1523.1,4096.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,1.3442,2.0092,2.1097,2.416,2.7458,3.1485,2.1204,2.5279,2.9489,3.5941,2.2597,2.516,2.8958,3.3585,3.0616,3.1459,3.454,4.3631,2.5778,2.898,2.9858,3.1558,3.3894,4.2008,66.17,3563.0,1528.1,4152.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,1.5763,2.0067,2.0589,2.4359,2.7595,3.1428,2.2793,2.5739,2.9662,3.5866,2.2689,2.5059,2.8895,3.3528,2.974,3.128,3.4462,4.3731,2.5223,2.8137,2.9182,3.14,3.3794,4.2108,68.36,3554.0,1552.4,4144.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,1.6253,2.06,2.1059,2.4121,2.718,3.1352,2.1691,2.5716,2.9569,3.5743,2.2689,2.4657,2.8286,3.3554,2.9452,3.1055,3.4537,4.3631,2.5075,2.8487,2.8729,3.1195,3.3595,4.2141,70.23,3548.0,1568.8,4129.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,1.6657,2.0355,2.1046,2.4272,2.7029,3.1379,2.1679,2.435,2.974,3.5842,2.2676,2.456,2.8135,3.3581,2.9559,3.1012,3.4538,4.3514,2.5116,2.854,2.8555,3.0928,3.3601,4.2166,68.89,3569.0,1574.3,4160.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,1.6401,2.004,2.0649,2.3,2.6585,3.1337,2.1282,2.4282,2.9599,3.5768,2.2279,2.4288,2.7691,3.3539,2.9475,3.0904,3.4434,4.3514,2.5629,2.8753,2.8611,3.0792,3.3481,4.2266,67.72,3612.0,1560.2,4112.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,1.6388,2.0002,2.1237,2.3042,2.6686,3.1184,2.1279,2.4344,2.9591,3.5669,2.2234,2.433,2.7658,3.3386,2.9275,3.0704,3.4412,4.3593,2.5808,2.8317,2.8741,3.0537,3.3285,4.2345,66.54,3581.0,1554.3,4164.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,1.6404,1.9978,2.1143,2.2744,2.6776,3.0819,2.121,2.4344,2.9503,3.5295,2.214,2.4178,2.7348,3.3221,2.9519,3.0665,3.4141,4.3413,2.5791,2.8411,2.8935,3.0437,3.3093,4.2165,66.51,3570.0,1560.1,4163.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,1.6404,1.9846,2.1303,2.2807,2.6889,3.084,2.131,2.4391,2.9574,3.5346,2.2064,2.4128,2.7404,3.3242,2.9569,3.0648,3.4049,4.3297,2.6785,2.8748,2.8869,3.042,3.3094,4.2049,64.22,3546.0,1550.6,4203.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,1.7997,2.0132,2.1421,2.3009,2.7053,3.0994,2.1653,2.4391,2.9931,3.549,2.2164,2.387,2.7114,3.3643,2.9769,3.0551,3.4063,4.2997,2.8824,2.8941,2.9508,3.0422,3.3177,4.1949,64.59,3556.0,1544.6,4189.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,1.8927,2.056,2.1893,2.2854,2.7033,3.0897,2.2125,2.4425,2.9868,3.5396,2.1943,2.4087,2.7197,3.3843,2.9893,3.0653,3.4071,4.2788,2.9292,2.9306,2.9787,3.0507,3.3451,4.174,63.6,3556.0,1554.0,4166.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,2.0751,2.15,2.2064,2.2721,2.7015,3.0918,2.2296,2.4511,2.9888,3.5386,2.2114,2.3954,2.7097,3.3743,2.9924,3.0659,3.408,4.2688,2.9377,2.9318,2.9945,3.0598,3.3363,4.164,64.55,3560.0,1550.5,4149.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,2.0257,2.0953,2.2114,2.2618,2.7005,3.0832,2.2347,2.4007,2.9798,3.5299,2.2164,2.3939,2.7087,3.3743,3.0049,3.0857,3.4227,4.2603,2.8781,2.9163,2.9847,3.0296,3.3366,4.154,64.08,3591.0,1560.3,4154.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,2.0217,2.0903,2.2064,2.2627,2.6683,3.078,2.2297,2.3943,2.977,3.525,2.2114,2.3838,2.6765,3.3691,3.0114,3.0802,3.4246,4.2703,2.8335,2.922,2.9912,3.0241,3.3386,4.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,1.9831,2.0558,2.1742,2.2019,2.6233,3.0776,2.2249,2.4017,2.9664,3.5198,2.2237,2.3788,2.6699,3.37,3.0093,3.0702,3.4146,4.2503,2.8624,2.9276,2.9831,3.0278,3.3385,4.159,64.56,3605.0,0.0,4185.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,1.9306,2.0542,2.1054,2.2058,2.6133,3.0337,2.1918,2.4354,2.9767,3.4799,2.2237,2.3708,2.6805,3.3601,3.0105,3.0728,3.4046,4.2401,2.8622,2.9176,2.9774,3.0339,3.3231,4.1488,64.2,3569.0,1557.9,4114.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,1.9232,2.0528,2.0872,2.181,2.6008,3.0282,2.1736,2.3938,2.9783,3.4673,2.2055,2.3665,2.668,3.3476,3.0089,3.0943,3.3894,4.2282,2.8604,2.9218,3.0037,3.0554,3.3182,4.1369,62.46,3533.0,1556.7,4131.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,1.7996,2.035,2.0783,2.181,2.5877,2.9932,2.1647,2.3943,2.9759,3.4127,2.1966,2.3665,2.6549,3.3126,3.0089,3.0743,3.3927,4.2244,2.8321,2.9345,2.9776,3.0332,3.3215,4.1331,61.3,3508.0,1565.4,4003.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,1.77,1.78,1.8217,2.091,2.3978,2.8231,1.9081,2.097,2.7691,3.2264,1.94,2.2765,2.465,3.1425,2.8857,2.9755,3.2251,4.0447,2.6333,2.9166,2.9173,2.9344,3.1539,3.9534,53.71,3259.0,1582.4,3688.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,1.65,1.7475,1.763,2.1,2.4056,2.8551,1.8495,2.1185,2.7892,3.2562,1.8813,2.2855,2.4728,3.1745,2.8873,2.9297,3.2463,4.051,2.7537,2.8917,2.8995,2.9148,3.1694,3.9597,53.76,3286.0,1555.5,3785.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,1.6947,1.7475,1.7667,2.0773,2.4264,2.844,1.8757,2.0958,2.8031,3.2588,1.885,2.2628,2.4936,3.1804,2.8878,2.9257,3.2442,4.0514,2.697,2.7969,2.8972,2.9109,3.1672,3.9601,55.11,3300.0,1562.8,3828.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,1.6444,1.7496,1.7667,2.0593,2.4327,2.8392,1.8389,2.0778,2.7898,3.2614,1.885,2.2748,2.4999,3.1816,2.8739,2.9242,3.2563,4.0453,2.6903,2.7875,2.8896,2.9094,3.1793,3.954,54.02,3295.0,1570.0,3899.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,1.5684,1.6786,1.68,2.0525,2.4039,2.8024,1.7662,2.071,2.7453,3.2218,1.7983,2.268,2.4711,3.1548,2.8221,2.8644,3.2469,4.0351,2.5881,2.7733,2.8198,2.8496,3.1699,3.9438,54.22,3309.0,1573.4,3899.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,1.6084,1.6272,1.6641,2.0,2.3851,2.7872,1.7503,2.0085,2.6921,3.2096,1.7824,2.2155,2.4523,3.1456,2.7921,2.8443,3.2218,4.0004,2.5378,2.7244,2.7813,2.8225,3.1448,3.9091,53.4,3302.0,1579.5,3916.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,1.603,1.6263,1.684,1.99,2.4153,2.834,1.7702,2.016,2.7178,3.2545,1.8023,2.1955,2.4555,3.1604,2.7847,2.8593,3.2018,3.9755,2.5629,2.701,2.7302,2.8375,3.1348,3.8842,53.77,3393.0,1570.1,3952.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,1.5477,1.657,1.7046,1.99,2.4223,2.8333,1.7802,2.0157,2.706,3.2595,1.8229,2.1955,2.4625,3.1627,2.7304,2.8164,3.1695,3.9774,2.5911,2.6807,2.7224,2.7946,3.1025,3.8861,55.68,3404.0,1571.6,3984.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,1.5202,1.6325,1.7366,1.981,2.4218,2.8201,1.7814,2.0066,2.6919,3.2534,1.8549,2.1965,2.462,3.1495,2.7276,2.7999,3.1519,3.9608,2.5227,2.6445,2.6884,2.7781,3.0949,3.8695,56.42,3399.0,1578.8,3959.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,1.5081,1.6712,1.7977,1.9613,2.4225,2.8631,1.8425,2.007,2.7046,3.282,1.916,2.1768,2.4627,3.1375,2.7169,2.7788,3.1229,3.9393,2.5737,2.6258,2.7057,2.757,3.0771,3.858,57.17,3385.0,1586.4,3987.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,1.6137,1.705,1.815,1.9358,2.4389,2.8928,1.8598,1.984,2.742,3.2917,1.9333,2.1768,2.4897,3.1639,2.7133,2.7942,3.1117,3.9293,2.5484,2.6185,2.6929,2.7658,3.0657,3.863,57.91,3413.0,0.0,4077.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,1.6042,1.744,1.8151,1.9358,2.4303,2.8664,1.9072,2.0126,2.7404,3.2675,1.9813,2.1795,2.478,3.1639,2.7018,2.7889,3.0938,3.9294,2.5321,2.6234,2.6829,2.7605,3.0557,3.8632,57.54,3409.0,1603.6,4057.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
